Twin 1,Twin 2
2399645150130111873605389217486774951530168364600343344550831429295296059544404499668377916656463307249686590291456042356209030464924388436957724799,2399645150130111873605389217486774951530168364600343344550831429295296059544404499668377916656463307249686590291456042356209030464924388436957724801
2401426037626793279327614232395313072153243599804786061676270591255123421219691134393361655562878014651629237598481164633715622153649219960739672449,2401426037626793279327614232395313072153243599804786061676270591255123421219691134393361655562878014651629237598481164633715622153649219960739672451
2412871710124580180723689401249393637797837849412211221491456307921546658714449460454734853768263269542944291392102460403857473062027613372046501249,2412871710124580180723689401249393637797837849412211221491456307921546658714449460454734853768263269542944291392102460403857473062027613372046501251
2428449538691427298885621579682550425061507411771118020256022944388350964400458210926594524378769307890948786012144525490366880159585356446935251249,2428449538691427298885621579682550425061507411771118020256022944388350964400458210926594524378769307890948786012144525490366880159585356446935251251
2446808140055643974659044586490301719627459151886214643018811145929028736792448141611132689504947940396949410330570730039048195163148790521460460049,2446808140055643974659044586490301719627459151886214643018811145929028736792448141611132689504947940396949410330570730039048195163148790521460460051
2447296811277708712656857884801568779721195033279827093376216413866482400711842244293579612337815315392341495476489444976996361867086430309272544049,2447296811277708712656857884801568779721195033279827093376216413866482400711842244293579612337815315392341495476489444976996361867086430309272544051
2468047522783912726720215754408076445155542233583681132500383290780633416423818448491287723225970192465968740990751009390440429506418237867518464799,2468047522783912726720215754408076445155542233583681132500383290780633416423818448491287723225970192465968740990751009390440429506418237867518464801
2472982785659987810666012289697435092274189135520327086032068112396669806704873061743344916185697389410571421961958346261483417757015567512237447199,2472982785659987810666012289697435092274189135520327086032068112396669806704873061743344916185697389410571421961958346261483417757015567512237447201
2487129647600272144396126950172308119534036066964445895956812311672780329388726992426752117534587588653441079831008825971410095431749146410450166049,2487129647600272144396126950172308119534036066964445895956812311672780329388726992426752117534587588653441079831008825971410095431749146410450166051
2489119620358899973472790273692061000560859777717494988823097319727976932342062636577898479990243412039884550050972449390141918520459595530507513799,2489119620358899973472790273692061000560859777717494988823097319727976932342062636577898479990243412039884550050972449390141918520459595530507513801
2494328899901083034675054032479001268629574117254984377947370868989430870410293522115862576382912221230139300195482932309428154157906842806740404999,2494328899901083034675054032479001268629574117254984377947370868989430870410293522115862576382912221230139300195482932309428154157906842806740405001
2498423012288458589010536118128597809299588820152039802380016815995767083798054110263468209497085320799095715469150618221211503144552845716152312449,2498423012288458589010536118128597809299588820152039802380016815995767083798054110263468209497085320799095715469150618221211503144552845716152312451
2501209179713594823893027640238962043177678596473634234560695580406617682435654653326258948532018617627237149294190824269049026549887577090582580449,2501209179713594823893027640238962043177678596473634234560695580406617682435654653326258948532018617627237149294190824269049026549887577090582580451
2504009574798597802766672071598432772919364123537924933877387677243408534314815896413968554704745572873303297163991800732150142210902353228631644049,2504009574798597802766672071598432772919364123537924933877387677243408534314815896413968554704745572873303297163991800732150142210902353228631644051
2505594202394898260162090612650562544640135295175019467661555699037684905812921050494054461804769356023178806594522851550888961169929861500382244049,2505594202394898260162090612650562544640135295175019467661555699037684905812921050494054461804769356023178806594522851550888961169929861500382244051
